platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-D,1999,-15.5,-15.5,Conductor Field,A,,,,,
L10-D,1999,-27.4,-27.4,Level 3,A,,,,,
L10-D,1999,-27.4,-27.4,Conductor Field,A,,,,,
L10-D,2017,0.0,-12.0,Rows and Elevations,A,55.0,30.0,33.0,34.0,
L10-D,2017,0.0,-12.0,Risers,A,,,,,
L10-D,2017,0.0,-12.0,Caissons,A,18.0,38.0,53.0,17.0,
L10-D,2017,0.0,-12.0,Conductors,A,,,,,
L10-D,2017,-12.0,-27.4,Rows and Elevations,A,0.0,20.0,68.0,40.0,
L10-D,2017,-12.0,-27.4,Risers,A,,,,,
L10-D,2017,-12.0,-27.4,Caissons,A,,,,,
L10-D,2017,-12.0,-27.4,Conductors,A,,,,,
L10-D,2017,0.0,-12.0,Rows and Elevations,M,90.0,40.0,80.0,40.0,
L10-D,2017,0.0,-12.0,Risers,M,,,,,
L10-D,2017,0.0,-12.0,Caissons,M,100.0,40.0,90.0,30.0,
L10-D,2017,0.0,-12.0,Conductors,M,,,,,
L10-D,2017,-12.0,-27.4,Rows and Elevations,M,1.0,20.0,100.0,40.0,
L10-D,2017,-12.0,-27.4,Risers,M,,,,,
L10-D,2017,-12.0,-27.4,Caissons,M,,,,,
L10-D,2017,-12.0,-27.4,Conductors,M,,,,,
L10-D,2017,3.0,-12.0,Row 1,A,10.0,30.0,80.0,40.0,
L10-D,2017,3.0,-12.0,Row 2,A,80.0,40.0,10.0,40.0,
L10-D,2017,3.0,-12.0,Row A,A,90.0,40.0,5.0,10.0,
L10-D,2017,3.0,-12.0,Row B,A,40.0,40.0,0.0,0.0,
L10-D,2017,-12.0,-27.4,Row 1,A,0.0,0.0,90.0,40.0,
L10-D,2017,-12.0,-27.4,Row 2,A,0.0,0.0,100.0,40.0,
L10-D,2017,-12.0,-27.4,Row A,A,1.0,20.0,95.0,40.0,
L10-D,2017,-12.0,-27.4,Row B,A,0.0,0.0,90.0,40.0,
L10-D,2017,-4.8,-4.8,Level 1,A,50.0,40.0,60.0,30.0,
L10-D,2017,-4.8,-4.8,Conductor Field,A,60.0,40.0,40.0,40.0,
L10-D,2017,-15.5,-15.5,Level 2,A,0.0,0.0,90.0,40.0,
L10-D,2017,-15.5,-15.5,Conductor Field,A,0.0,0.0,80.0,40.0,
L10-D,2017,-27.4,-27.4,Level 3,A,,,,,
L10-D,2017,-27.4,-27.4,Conductor Field,A,,,,,
