platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
K12-C,2005,3.0,0.0,Row A,A,90.0,70.0,0.0,0.0,
K12-C,2005,3.0,0.0,Row B,A,75.0,50.0,10.0,20.0,
K12-C,2005,0.0,-4.8,Row 1,A,80.0,60.0,20.0,20.0,
K12-C,2005,0.0,-4.8,Row 2,A,80.0,60.0,10.0,20.0,
K12-C,2005,0.0,-4.8,Row A,A,90.0,70.0,10.0,20.0,
K12-C,2005,0.0,-4.8,Row B,A,60.0,40.0,20.0,20.0,
K12-C,2005,-4.8,-15.5,Row 1,A,20.0,40.0,70.0,50.0,
K12-C,2005,-4.8,-15.5,Row 2,A,0.0,0.0,90.0,20.0,
K12-C,2005,-4.8,-15.5,Row A,A,30.0,50.0,70.0,20.0,
K12-C,2005,-4.8,-15.5,Row B,A,0.0,0.0,80.0,30.0,
K12-C,2005,-15.5,-27.4,Row 1,A,0.0,0.0,100.0,110.0,
K12-C,2005,-15.5,-27.4,Row 2,A,0.0,0.0,100.0,110.0,
K12-C,2005,-15.5,-27.4,Row A,A,0.0,0.0,100.0,110.0,
K12-C,2005,-15.5,-27.4,Row B,A,0.0,0.0,100.0,90.0,
K12-C,2005,-4.8,-4.8,Level 1 ,A,60.0,50.0,10.0,10.0,
K12-C,2005,-4.8,-4.8,Conductor Field,A,80.0,60.0,10.0,20.0,
K12-C,2005,-15.5,-15.5,Level 2,A,0.0,0.0,80.0,50.0,
K12-C,2005,-15.5,-15.5,Conductor Field ,A,0.0,0.0,90.0,50.0,
K12-C,2005,-27.4,-27.4,Level 3,A,,,,,
K12-C,2005,-27.4,-27.4,Conductor Field ,A,,,,,
K12-C,2002,3.0,-12.0,Rows and Elevations,A,52.0,57.0,38.0,86.0,Marine Growth Removal
K12-C,2002,3.0,-12.0,Risers,A,37.0,54.0,43.0,46.0,Marine Growth Removal
K12-C,2002,3.0,-12.0,Caissons,A,33.0,39.0,44.0,32.0,Marine Growth Removal
K12-C,2002,3.0,-12.0,Conductors,A,50.0,47.0,32.0,56.0,Marine Growth Removal
K12-C,2002,-12.0,-27.4,Rows and Elevations,A,2.0,50.0,98.0,83.0,
K12-C,2002,-12.0,-27.4,Risers,A,0.0,0.0,85.0,54.0,
K12-C,2002,-12.0,-27.4,Caissons,A,0.0,0.0,70.0,40.0,
K12-C,2002,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,60.0,
K12-C,2002,3.0,-12.0,Rows and Elevations,M,80.0,70.0,90.0,100.0,Marine Growth Removal
K12-C,2002,3.0,-12.0,Risers,M,100.0,60.0,90.0,60.0,Marine Growth Removal
K12-C,2002,3.0,-12.0,Caissons,M,100.0,50.0,90.0,50.0,Marine Growth Removal
K12-C,2002,3.0,-12.0,Conductors,M,100.0,50.0,70.0,60.0,Marine Growth Removal
K12-C,2002,-12.0,-27.4,Rows and Elevations,M,10.0,50.0,100.0,100.0,
K12-C,2002,-12.0,-27.4,Risers,M,0.0,0.0,100.0,60.0,
K12-C,2002,-12.0,-27.4,Caissons,M,0.0,0.0,90.0,40.0,
K12-C,2002,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,60.0,
K12-C,2002,3.0,0.0,Row 1,A,,,,,
K12-C,2002,3.0,0.0,Row 2,A,,,,,
K12-C,2002,3.0,0.0,Row A,A,,,,,
K12-C,2002,3.0,0.0,Row B,A,,,,,
K12-C,2002,0.0,-4.8,Row 1,A,,,,,
K12-C,2002,0.0,-4.8,Row 2,A,,,,,
K12-C,2002,0.0,-4.8,Row A,A,,,,,
K12-C,2002,0.0,-4.8,Row B,A,,,,,
K12-C,2002,-4.8,-15.5,Row 1,A,,,,,
K12-C,2002,-4.8,-15.5,Row 2,A,,,,,
K12-C,2002,-4.8,-15.5,Row A,A,,,,,
K12-C,2002,-4.8,-15.5,Row B,A,,,,,
K12-C,2002,-15.5,-27.4,Row 1,A,,,,,
K12-C,2002,-15.5,-27.4,Row 2,A,,,,,
K12-C,2002,-15.5,-27.4,Row A,A,,,,,
K12-C,2002,-15.5,-27.4,Row B,A,,,,,
K12-C,2002,-4.8,-4.8,Level 1 ,A,,,,,
K12-C,2002,-4.8,-4.8,Conductor Field,A,,,,,
K12-C,2002,-15.5,-15.5,Level 2,A,,,,,
K12-C,2002,-15.5,-15.5,Conductor Field ,A,,,,,
K12-C,2002,-27.4,-27.4,Level 3,A,,,,,
K12-C,2002,-27.4,-27.4,Conductor Field ,A,,,,,
K12-C,2000,3.0,-12.0,Rows and Elevations,A,56.0,44.0,26.0,18.0,
K12-C,2000,3.0,-12.0,Risers,A,57.0,42.0,34.0,8.0,
K12-C,2000,3.0,-12.0,Caissons,A,40.0,33.0,9.0,6.0,
K12-C,2000,3.0,-12.0,Conductors,A,60.0,53.0,28.0,13.0,
K12-C,2000,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,95.0,79.0,
K12-C,2000,-12.0,-27.4,Risers,A,0.0,0.0,100.0,67.0,
K12-C,2000,-12.0,-27.4,Caissons,A,0.0,0.0,40.0,30.0,
K12-C,2000,-12.0,-27.4,Conductors,A,0.0,0.0,80.0,80.0,
K12-C,2000,3.0,-12.0,Rows and Elevations,M,100.0,60.0,70.0,40.0,
K12-C,2000,3.0,-12.0,Risers,M,100.0,80.0,100.0,20.0,
K12-C,2000,3.0,-12.0,Caissons,M,80.0,50.0,60.0,20.0,
K12-C,2000,3.0,-12.0,Conductors,M,90.0,80.0,100.0,40.0,
K12-C,2000,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,100.0,
K12-C,2000,-12.0,-27.4,Risers,M,0.0,0.0,100.0,100.0,
K12-C,2000,-12.0,-27.4,Caissons,M,0.0,0.0,100.0,60.0,
K12-C,2000,-12.0,-27.4,Conductors,M,0.0,0.0,80.0,80.0,
K12-C,2000,3.0,0.0,Row 1,A,,,,,
K12-C,2000,3.0,0.0,Row 2,A,,,,,
K12-C,2000,3.0,0.0,Row A,A,,,,,
K12-C,2000,3.0,0.0,Row B,A,,,,,
K12-C,2000,0.0,-4.8,Row 1,A,,,,,
K12-C,2000,0.0,-4.8,Row 2,A,,,,,
K12-C,2000,0.0,-4.8,Row A,A,,,,,
K12-C,2000,0.0,-4.8,Row B,A,,,,,
K12-C,2000,-4.8,-15.5,Row 1,A,,,,,
K12-C,2000,-4.8,-15.5,Row 2,A,,,,,
K12-C,2000,-4.8,-15.5,Row A,A,,,,,
K12-C,2000,-4.8,-15.5,Row B,A,,,,,
K12-C,2000,-15.5,-27.4,Row 1,A,,,,,
K12-C,2000,-15.5,-27.4,Row 2,A,,,,,
K12-C,2000,-15.5,-27.4,Row A,A,,,,,
K12-C,2000,-15.5,-27.4,Row B,A,,,,,
K12-C,2000,-4.8,-4.8,Level 1 ,A,,,,,
K12-C,2000,-4.8,-4.8,Conductor Field,A,,,,,
K12-C,2000,-15.5,-15.5,Level 2,A,,,,,
K12-C,2000,-15.5,-15.5,Conductor Field ,A,,,,,
K12-C,2000,-27.4,-27.4,Level 3,A,,,,,
K12-C,2000,-27.4,-27.4,Conductor Field ,A,,,,,
K12-C,2017,0.0,-12.0,Rows and Elevations,A,47.0,0.0,45.0,0.0,
K12-C,2017,0.0,-12.0,Risers,A,52.0,59.0,48.0,37.0,
K12-C,2017,0.0,-12.0,Caissons,A,12.0,34.0,55.0,44.0,
K12-C,2017,0.0,-12.0,Conductors,A,35.0,0.0,60.0,0.0,
K12-C,2017,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,74.0,37.0,
K12-C,2017,-12.0,-27.4,Risers,A,0.0,0.0,93.0,54.0,
K12-C,2017,-12.0,-27.4,Caissons,A,,,,,
K12-C,2017,-12.0,-27.4,Conductors,A,0.0,0.0,88.0,40.0,
K12-C,2017,0.0,-12.0,Rows and Elevations,M,90.0,40.0,80.0,40.0,
K12-C,2017,0.0,-12.0,Risers,M,100.0,70.0,80.0,40.0,
K12-C,2017,0.0,-12.0,Caissons,M,40.0,40.0,100.0,60.0,
K12-C,2017,0.0,-12.0,Conductors,M,60.0,30.0,80.0,30.0,
K12-C,2017,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,50.0,
K12-C,2017,-12.0,-27.4,Risers,M,0.0,0.0,100.0,100.0,
K12-C,2017,-12.0,-27.4,Caissons,M,,,,,
K12-C,2017,-12.0,-27.4,Conductors,M,0.0,0.0,90.0,40.0,
K12-C,2017,3.0,-12.0,Row 1,A,30.0,40.0,70.0,40.0,
K12-C,2017,3.0,-12.0,Row 2,A,60.0,30.0,10.0,30.0,
K12-C,2017,3.0,-12.0,Row A,A,20.0,30.0,80.0,40.0,
K12-C,2017,3.0,-12.0,Row B,A,20.0,40.0,80.0,30.0,
K12-C,2017,-12.0,-27.4,Row 1,A,0.0,0.0,90.0,40.0,
K12-C,2017,-12.0,-27.4,Row 2,A,0.0,0.0,70.0,40.0,
K12-C,2017,-12.0,-27.4,Row A,A,0.0,0.0,100.0,50.0,
K12-C,2017,-12.0,-27.4,Row B,A,0.0,0.0,80.0,40.0,
K12-C,2017,-4.8,-4.8,Level 1 ,A,60.0,40.0,20.0,30.0,
K12-C,2017,-4.8,-4.8,Conductor Field,A,90.0,40.0,10.0,30.0,
K12-C,2017,-15.5,-15.5,Level 2,A,0.0,0.0,100.0,30.0,
K12-C,2017,-15.5,-15.5,Conductor Field ,A,0.0,0.0,80.0,30.0,
K12-C,2017,-27.4,-27.4,Level 3,A,0.0,0.0,10.0,10.0,
K12-C,2017,-27.4,-27.4,Conductor Field ,A,0.0,0.0,60.0,30.0,
